transaction_id,account_id,timestamp,amount,merchant,category,location,status
TXN4196,ACC9351,3/6/2024 18:34,252.27,Home Depot,Shopping,Rome,completed
TXN4197,ACC2507,3/6/2024 18:43,1989.95,Newegg,Electronics,Charlotte,completed
TXN4198,ACC2742,3/6/2024 18:43,236.85,H&M,Shopping,Rome,completed
TXN4199,ACC8988,3/6/2024 18:48,1143.99,Physical Therapy,Healthcare,Austin,completed
TXN4200,ACC8390,3/6/2024 19:05,145.64,Walmart,Shopping,Singapore,completed
TXN4201,ACC4995,3/6/2024 19:10,1279.27,Hospital Payment,Healthcare,Bangkok,completed
TXN4202,ACC1876,3/6/2024 19:18,1186.8,Apple Store,Electronics,Rome,completed
TXN4203,ACC1175,3/6/2024 19:22,266.44,Trash Service,Utilities,Bangkok,completed
TXN4204,ACC6078,3/6/2024 19:25,753.18,Macy's,Shopping,Sydney,completed
TXN4205,ACC2566,3/6/2024 19:35,57.23,Taco Bell,Food,Atlanta,completed
TXN4206,ACC5625,3/6/2024 19:46,8763.18,Zelle,Transfer,Dubai,completed
TXN4207,ACC7465,3/6/2024 19:45,26.16,Xbox Store,Entertainment,Mexico City,completed
TXN4208,ACC2940,3/6/2024 19:58,1691.31,Microsoft Store,Electronics,Dallas,completed
TXN4209,ACC8530,3/6/2024 20:05,6423.51,Wire Transfer,Transfer,Los Angeles,flagged
TXN4210,ACC6916,3/6/2024 20:09,12.08,Xbox Store,Entertainment,San Antonio,flagged
TXN4211,ACC9226,3/6/2024 20:20,1809.62,MoneyGram,Transfer,San Antonio,completed
TXN4212,ACC1199,3/6/2024 20:26,180.04,Newegg,Electronics,Portland,completed
TXN4213,ACC6883,3/6/2024 20:30,25.99,Gaming Store,Entertainment,Nashville,completed
TXN4214,ACC2539,3/6/2024 20:36,133.07,Pizza Hut,Food,Miami,completed
TXN4215,ACC2539,3/6/2024 20:45,4882.52,Cash App,Transfer,Lagos,pending
TXN4216,ACC6651,3/6/2024 20:53,38.54,PlayStation Store,Entertainment,Sydney,completed
TXN4217,ACC1352,3/6/2024 20:58,3016.72,Property Tax,Housing,Mumbai,completed
TXN4218,ACC2866,3/6/2024 21:03,58.63,Dunkin',Food,Amsterdam,completed
TXN4219,ACC4771,3/6/2024 21:18,273.19,Hospital Payment,Healthcare,Dallas,completed
TXN4220,ACC6537,3/6/2024 21:19,4892.48,PayPal Transfer,Transfer,Madrid,completed
TXN4221,ACC1286,3/6/2024 21:31,32.12,Starbucks,Food,Toronto,completed
TXN4222,ACC1852,3/6/2024 21:32,1076.95,Rite Aid,Healthcare,Portland,completed
TXN4223,ACC5095,3/6/2024 21:43,2016.47,Samsung Store,Electronics,Singapore,completed
TXN4224,ACC8408,3/6/2024 21:44,1320.4,Physical Therapy,Healthcare,San Francisco,completed
TXN4225,ACC3486,3/6/2024 21:56,84.36,Electric Company,Utilities,Las Vegas,completed
TXN4226,ACC1175,3/6/2024 22:07,2117.32,Property Tax,Housing,Philadelphia,completed
TXN4227,ACC6803,3/6/2024 22:05,186.66,Trash Service,Utilities,Bangkok,completed
TXN4228,ACC4840,3/6/2024 22:17,32.55,Panera Bread,Food,San Diego,completed
TXN4229,ACC5258,3/6/2024 22:24,370.83,Solar Payment,Utilities,Singapore,completed
TXN4230,ACC6411,3/6/2024 22:35,602.17,Doctor Visit,Healthcare,New York,completed
TXN4231,ACC8490,3/6/2024 22:34,101.91,Domino's,Food,Cleveland,completed
TXN4232,ACC9087,3/6/2024 22:41,107.21,Subway,Food,Detroit,flagged
TXN4233,ACC1594,3/6/2024 22:55,216.55,Zara,Shopping,Toronto,completed
TXN4234,ACC4524,3/6/2024 23:02,52.7,Dunkin',Food,Miami,completed
TXN4235,ACC8122,3/6/2024 23:05,1134.95,Best Buy,Electronics,Paris,pending
TXN4236,ACC8581,3/6/2024 23:11,847.34,Maintenance Fee,Housing,Berlin,pending
TXN4237,ACC6651,3/6/2024 23:19,2892.33,Mortgage Payment,Housing,Nashville,completed
TXN4238,ACC4479,3/6/2024 23:31,9168.5,PayPal Transfer,Transfer,Detroit,completed
TXN4239,ACC7839,3/6/2024 23:36,143.43,Pizza Hut,Food,Cleveland,completed
TXN4240,ACC5298,3/6/2024 23:39,10032.03,Zelle,Transfer,Miami,completed
TXN4241,ACC5671,3/6/2024 23:52,122.22,Starbucks,Food,Tokyo,completed
TXN4242,ACC5063,3/6/2024 23:51,134.57,Five Guys,Food,Charlotte,completed
TXN4243,ACC7249,3/7/2024 0:05,5962.95,Bank Transfer,Transfer,Houston,completed
TXN4244,ACC1091,3/7/2024 0:12,43.93,Movie Theater,Entertainment,New York,completed
TXN4245,ACC3486,3/7/2024 0:13,838.58,Hospital Payment,Healthcare,Seattle,pending
TXN4246,ACC2952,3/7/2024 0:20,18.69,Hulu,Entertainment,Philadelphia,completed
TXN4247,ACC9351,3/7/2024 0:24,81.7,Whole Foods,Food,Austin,flagged
TXN4248,ACC7181,3/7/2024 0:31,227.1,BP Gas,Transportation,Orlando,completed
TXN4249,ACC7441,3/7/2024 0:48,329.41,Internet Provider,Utilities,Amsterdam,completed
TXN4250,ACC1827,3/7/2024 0:45,269.57,Dental Office,Healthcare,Tampa,completed
TXN4251,ACC1411,3/7/2024 1:01,127.81,Internet Provider,Utilities,Mumbai,completed
TXN4252,ACC3922,3/7/2024 1:02,2715.22,Home Insurance,Housing,Madrid,pending
TXN4253,ACC7964,3/7/2024 1:14,3515.62,Property Tax,Housing,London,flagged
TXN4254,ACC6537,3/7/2024 1:22,278.52,Cable TV,Utilities,San Diego,completed
TXN4255,ACC5602,3/7/2024 1:24,664.13,Walgreens,Healthcare,Minneapolis,pending
TXN4256,ACC2507,3/7/2024 1:36,121.57,Cable TV,Utilities,Mumbai,completed
TXN4257,ACC8390,3/7/2024 1:42,42.86,Starbucks,Food,Seattle,pending
TXN4258,ACC9927,3/7/2024 1:44,2217.16,Maintenance Fee,Housing,Lagos,flagged
TXN4259,ACC5032,3/7/2024 1:54,13.78,BP Gas,Transportation,San Diego,completed
TXN4260,ACC7769,3/7/2024 2:01,143.5,Solar Payment,Utilities,Seattle,completed
TXN4261,ACC2855,3/7/2024 2:04,35.35,Spotify,Entertainment,Philadelphia,completed
TXN4262,ACC1587,3/7/2024 2:12,3228.44,Cash App,Transfer,Lagos,flagged
TXN4263,ACC7964,3/7/2024 2:26,2133.47,Property Tax,Housing,Sydney,completed
TXN4264,ACC3955,3/7/2024 2:30,811.94,H&M,Shopping,Los Angeles,pending
TXN4265,ACC4840,3/7/2024 2:30,2987.36,Mortgage Payment,Housing,Portland,completed
TXN4266,ACC9398,3/7/2024 2:38,205.7,Walgreens,Healthcare,Austin,completed
TXN4267,ACC4840,3/7/2024 2:46,305.01,Internet Provider,Utilities,Dubai,flagged
TXN4268,ACC3997,3/7/2024 2:53,1488.57,Fry's Electronics,Electronics,Rome,completed
TXN4269,ACC7720,3/7/2024 3:02,4380.66,HOA Fee,Housing,Dallas,completed
TXN4270,ACC7885,3/7/2024 3:15,24.15,Lyft,Transportation,San Antonio,completed
TXN4271,ACC1876,3/7/2024 3:16,277.78,HBO Max,Entertainment,Berlin,completed
TXN4272,ACC4524,3/7/2024 3:21,47.29,Movie Theater,Entertainment,Dubai,completed
TXN4273,ACC7511,3/7/2024 3:27,862.86,Home Insurance,Housing,London,completed
TXN4274,ACC9416,3/7/2024 3:35,16.8,BP Gas,Transportation,Las Vegas,pending
TXN4275,ACC9265,3/7/2024 3:46,2925.69,Mortgage Payment,Housing,Lagos,completed
TXN4276,ACC5131,3/7/2024 3:48,2682.62,Maintenance Fee,Housing,Mumbai,completed
TXN4277,ACC1352,3/7/2024 4:03,1727.23,GameStop,Electronics,Toronto,completed
TXN4278,ACC7249,3/7/2024 4:04,19.94,Gaming Store,Entertainment,Cleveland,completed
TXN4279,ACC6537,3/7/2024 4:10,3428,Property Tax,Housing,Los Angeles,completed
TXN4280,ACC7465,3/7/2024 4:24,205.38,Apple Store,Electronics,London,completed
TXN4281,ACC8536,3/7/2024 4:27,35.34,Xbox Store,Entertainment,Amsterdam,completed
TXN4282,ACC6916,3/7/2024 4:31,1610.6,Home Insurance,Housing,Detroit,completed
TXN4283,ACC9265,3/7/2024 4:45,122.95,Cable TV,Utilities,Cleveland,completed
TXN4284,ACC6535,3/7/2024 4:49,14423.07,Venmo,Transfer,San Antonio,completed
TXN4285,ACC1436,3/7/2024 4:50,56.99,Whole Foods,Food,Sydney,completed
TXN4286,ACC9607,3/7/2024 5:00,1593.99,Best Buy,Electronics,San Francisco,completed
TXN4287,ACC9875,3/7/2024 5:05,480.82,Spotify,Entertainment,San Francisco,flagged
TXN4288,ACC2247,3/7/2024 5:12,345.53,Trash Service,Utilities,Boston,completed
TXN4289,ACC3824,3/7/2024 5:23,2823.2,Property Tax,Housing,Dubai,completed
TXN4290,ACC7839,3/7/2024 5:26,2337.44,Home Insurance,Housing,San Francisco,completed
TXN4291,ACC7167,3/7/2024 5:34,202.86,Solar Payment,Utilities,San Antonio,completed
TXN4292,ACC1175,3/7/2024 5:49,1325.63,Maintenance Fee,Housing,Chicago,completed
TXN4293,ACC8393,3/7/2024 5:49,79.36,Dunkin',Food,Amsterdam,completed
TXN4294,ACC7769,3/7/2024 5:58,14.44,Chevron,Transportation,Berlin,completed
TXN4295,ACC6140,3/7/2024 6:10,333.61,Solar Payment,Utilities,Denver,completed
TXN4296,ACC8536,3/7/2024 6:13,399.49,Exxon,Transportation,Paris,completed
TXN4297,ACC9770,3/7/2024 6:21,4428.43,Property Tax,Housing,Sydney,completed
TXN4298,ACC3922,3/7/2024 6:21,236,Costco,Shopping,Detroit,completed
TXN4299,ACC5389,3/7/2024 6:32,48.72,Walgreens,Healthcare,Atlanta,completed
TXN4300,ACC5298,3/7/2024 6:40,2651.01,Mortgage Payment,Housing,Atlanta,completed
TXN4301,ACC9829,3/7/2024 6:47,2140.3,Fry's Electronics,Electronics,Lagos,pending
TXN4302,ACC4412,3/7/2024 6:50,711.68,GameStop,Electronics,Las Vegas,completed
TXN4303,ACC4818,3/7/2024 7:02,109.73,Etsy,Shopping,Seattle,completed
TXN4304,ACC2507,3/7/2024 7:13,340.92,Water Bill,Utilities,Singapore,completed
TXN4305,ACC2866,3/7/2024 7:15,1610.23,Mortgage Payment,Housing,Boston,completed
TXN4306,ACC7355,3/7/2024 7:24,7.3,Chick-fil-A,Food,Detroit,flagged
TXN4307,ACC2517,3/7/2024 7:25,2173.86,B&H Photo,Electronics,Philadelphia,completed
TXN4308,ACC9349,3/7/2024 7:35,1476.01,Home Insurance,Housing,Las Vegas,flagged
TXN4309,ACC3997,3/7/2024 7:47,4947.28,Maintenance Fee,Housing,Toronto,completed
TXN4310,ACC9265,3/7/2024 7:53,23.22,Hulu,Entertainment,Seattle,pending
TXN4311,ACC6072,3/7/2024 7:58,56.17,Lyft,Transportation,Philadelphia,completed
TXN4312,ACC2225,3/7/2024 8:01,15.55,Car Wash,Transportation,Las Vegas,completed
TXN4313,ACC7820,3/7/2024 8:16,24.26,Exxon,Transportation,Tampa,completed
TXN4314,ACC2855,3/7/2024 8:17,252.66,Zara,Shopping,Sydney,completed
TXN4315,ACC6912,3/7/2024 8:23,254.02,Solar Payment,Utilities,Toronto,completed
TXN4316,ACC5095,3/7/2024 8:34,922.35,Mortgage Payment,Housing,Cleveland,completed
TXN4317,ACC1587,3/7/2024 8:34,611.29,Lab Test,Healthcare,Sydney,pending
TXN4318,ACC1186,3/7/2024 8:45,8888.87,Bank Transfer,Transfer,Madrid,completed
TXN4319,ACC3307,3/7/2024 8:49,58.65,Auto Repair,Transportation,Miami,completed
TXN4320,ACC7885,3/7/2024 8:59,1353.56,Apple Store,Electronics,Philadelphia,completed
TXN4321,ACC2812,3/7/2024 9:04,1485.71,Gym Membership,Healthcare,Orlando,completed
TXN4322,ACC1763,3/7/2024 9:18,21.04,Subway,Food,Rome,completed
TXN4323,ACC8393,3/7/2024 9:25,101.75,Internet Provider,Utilities,Mumbai,completed
TXN4324,ACC5538,3/7/2024 9:27,41.9,Xbox Store,Entertainment,New York,completed
TXN4325,ACC1419,3/7/2024 9:32,616.06,PayPal Transfer,Transfer,Orlando,completed
TXN4326,ACC7503,3/7/2024 9:40,346.59,BP Gas,Transportation,Charlotte,completed
TXN4327,ACC7074,3/7/2024 9:51,61.42,Taco Bell,Food,Dubai,pending
TXN4328,ACC3401,3/7/2024 10:00,864.59,Best Buy,Electronics,Madrid,completed
TXN4329,ACC5032,3/7/2024 10:03,58.64,Gas Company,Utilities,Minneapolis,pending
TXN4330,ACC6841,3/7/2024 10:05,4555.75,Mortgage Payment,Housing,Rome,completed
TXN4331,ACC7820,3/7/2024 10:21,11.79,PlayStation Store,Entertainment,Detroit,completed
TXN4332,ACC3594,3/7/2024 10:19,455.88,Rite Aid,Healthcare,Paris,completed
TXN4333,ACC8711,3/7/2024 10:35,521.55,BP Gas,Transportation,Mumbai,completed
TXN4334,ACC4995,3/7/2024 10:42,179,Best Buy,Electronics,London,completed
TXN4335,ACC6072,3/7/2024 10:40,3445.44,HOA Fee,Housing,Denver,pending
TXN4336,ACC5647,3/7/2024 10:50,460.95,Toll Road,Transportation,Rome,completed
TXN4337,ACC7747,3/7/2024 11:01,36.02,Hulu,Entertainment,Denver,flagged
TXN4338,ACC9927,3/7/2024 11:10,1303.42,Hospital Payment,Healthcare,Houston,pending
TXN4339,ACC7441,3/7/2024 11:10,28.02,Parking,Transportation,Orlando,completed
TXN4340,ACC6912,3/7/2024 11:23,33.91,Auto Repair,Transportation,Paris,pending
TXN4341,ACC2629,3/7/2024 11:22,177.15,Trash Service,Utilities,Las Vegas,completed
TXN4342,ACC2855,3/7/2024 11:31,1177.14,Apple Store,Electronics,San Francisco,completed
TXN4343,ACC9641,3/7/2024 11:43,415.47,Netflix,Entertainment,Toronto,completed
TXN4344,ACC1411,3/7/2024 11:44,41.46,Taco Bell,Food,New York,completed
TXN4345,ACC6912,3/7/2024 11:53,65.44,Chick-fil-A,Food,Nashville,completed
TXN4346,ACC8377,3/7/2024 12:00,4650.39,Bank Transfer,Transfer,Bangkok,flagged
TXN4347,ACC7820,3/7/2024 12:12,1663.64,Best Buy,Electronics,London,pending
TXN4348,ACC8711,3/7/2024 12:17,1979.44,Apple Store,Electronics,Sydney,completed
TXN4349,ACC2225,3/7/2024 12:27,2220.37,Walmart,Shopping,Philadelphia,completed
TXN4350,ACC4897,3/7/2024 12:35,2182.47,Newegg,Electronics,Nashville,completed
TXN4351,ACC1186,3/7/2024 12:37,446.59,Apple Store,Electronics,Denver,completed
TXN4352,ACC1068,3/7/2024 12:48,76.69,KFC,Food,New York,completed
TXN4353,ACC2940,3/7/2024 12:46,5119.77,Zelle,Transfer,Boston,flagged
TXN4354,ACC8671,3/7/2024 12:59,35.69,Xbox Store,Entertainment,Mumbai,completed
TXN4355,ACC8405,3/7/2024 13:02,799.81,Western Union,Transfer,San Francisco,completed
TXN4356,ACC4104,3/7/2024 13:12,94.42,Home Depot,Shopping,Lagos,pending
TXN4357,ACC5095,3/7/2024 13:18,690.23,Rite Aid,Healthcare,Boston,completed
TXN4358,ACC8581,3/7/2024 13:28,3340.22,Maintenance Fee,Housing,Miami,completed
TXN4359,ACC7249,3/7/2024 13:36,8.23,Chick-fil-A,Food,Orlando,completed
TXN4360,ACC2855,3/7/2024 13:37,4638.81,Home Insurance,Housing,Minneapolis,completed
TXN4361,ACC4479,3/7/2024 13:46,136.69,Pizza Hut,Food,Toronto,completed
TXN4362,ACC7465,3/7/2024 13:50,662.47,Parking,Transportation,San Antonio,completed
TXN4363,ACC7243,3/7/2024 13:58,115.86,Solar Payment,Utilities,Berlin,completed
TXN4364,ACC3757,3/7/2024 14:07,8347.95,Western Union,Transfer,Portland,completed
TXN4365,ACC2465,3/7/2024 14:19,47.1,Netflix,Entertainment,New York,completed
TXN4366,ACC4304,3/7/2024 14:24,972.25,Property Tax,Housing,Toronto,completed
TXN4367,ACC5063,3/7/2024 14:33,61.27,Panera Bread,Food,Madrid,completed
TXN4368,ACC9215,3/7/2024 14:35,70.42,Toll Road,Transportation,Toronto,completed
TXN4369,ACC5538,3/7/2024 14:44,4365.5,Mortgage Payment,Housing,Madrid,completed
TXN4370,ACC1411,3/7/2024 14:47,295.81,Disney+,Entertainment,Tokyo,completed
TXN4371,ACC7283,3/7/2024 14:57,14165.81,Bank Transfer,Transfer,San Antonio,completed
TXN4372,ACC9215,3/7/2024 14:59,4581.44,PayPal Transfer,Transfer,Minneapolis,completed
TXN4373,ACC2940,3/7/2024 15:08,62.71,Starbucks,Food,Las Vegas,completed
TXN4374,ACC1696,3/7/2024 15:19,260.14,Lab Test,Healthcare,Mumbai,completed
TXN4375,ACC6651,3/7/2024 15:23,336.06,Lab Test,Healthcare,Madrid,completed
TXN4376,ACC7056,3/7/2024 15:27,2937.65,Home Insurance,Housing,Charlotte,completed
TXN4377,ACC1419,3/7/2024 15:44,118.69,Etsy,Shopping,Minneapolis,completed
TXN4378,ACC2326,3/7/2024 15:48,17.48,Movie Theater,Entertainment,Los Angeles,completed
TXN4379,ACC2566,3/7/2024 15:57,244.78,Gas Company,Utilities,Charlotte,completed
TXN4380,ACC4157,3/7/2024 15:56,10676.14,Zelle,Transfer,Dubai,completed
TXN4381,ACC6651,3/7/2024 16:12,5516.14,Bank Transfer,Transfer,San Antonio,completed
TXN4382,ACC7511,3/7/2024 16:12,300.54,Internet Provider,Utilities,Seattle,completed
TXN4383,ACC8122,3/7/2024 16:19,10380.54,Cash App,Transfer,Boston,flagged
TXN4384,ACC3828,3/7/2024 16:31,10854.25,Wire Transfer,Transfer,Chicago,flagged
TXN4385,ACC7441,3/7/2024 16:34,343.96,Gym Membership,Healthcare,Philadelphia,completed
TXN4386,ACC7243,3/7/2024 16:37,73.8,Chevron,Transportation,San Diego,flagged
TXN4387,ACC5671,3/7/2024 16:46,1873.31,Maintenance Fee,Housing,Madrid,completed
TXN4388,ACC3316,3/7/2024 17:01,435.91,Dental Office,Healthcare,San Francisco,completed
TXN4389,ACC6912,3/7/2024 17:05,794.74,Hospital Payment,Healthcare,San Diego,completed
TXN4390,ACC9614,3/7/2024 17:11,16.05,Hulu,Entertainment,New York,completed
TXN4391,ACC2225,3/7/2024 17:13,109.53,Burger King,Food,Lagos,completed
TXN4392,ACC3828,3/7/2024 17:24,1091.9,Rent Payment,Housing,Amsterdam,completed
TXN4393,ACC2517,3/7/2024 17:31,1651.14,Target,Shopping,Houston,completed
TXN4394,ACC9872,3/7/2024 17:39,1494.16,Rite Aid,Healthcare,Cleveland,completed
TXN4395,ACC5063,3/7/2024 17:50,9.92,Car Rental,Transportation,Singapore,completed
TXN4396,ACC4282,3/7/2024 17:54,1279.66,GameStop,Electronics,Las Vegas,flagged
TXN4397,ACC4104,3/7/2024 18:02,1092.06,Rite Aid,Healthcare,Austin,pending
TXN4398,ACC3665,3/7/2024 18:09,1339.19,Western Union,Transfer,San Antonio,completed
TXN4399,ACC3997,3/7/2024 18:11,3206.9,Mortgage Payment,Housing,Dallas,completed
TXN4400,ACC8463,3/7/2024 18:22,295.19,Internet Provider,Utilities,Chicago,completed
TXN4401,ACC1594,3/7/2024 18:28,100.25,Panera Bread,Food,Chicago,completed
TXN4402,ACC7056,3/7/2024 18:38,59.7,Taco Bell,Food,Atlanta,completed
TXN4403,ACC8635,3/7/2024 18:45,3688.68,Mortgage Payment,Housing,Seattle,completed
TXN4404,ACC3890,3/7/2024 18:50,46.75,PlayStation Store,Entertainment,Bangkok,flagged
TXN4405,ACC5385,3/7/2024 19:00,1239.65,Hospital Payment,Healthcare,Amsterdam,completed
TXN4406,ACC1587,3/7/2024 19:06,1345.35,PayPal Transfer,Transfer,Lagos,completed
TXN4407,ACC2400,3/7/2024 19:14,1384.52,Fry's Electronics,Electronics,London,completed
TXN4408,ACC8156,3/7/2024 19:16,750.04,Car Rental,Transportation,Sydney,pending
TXN4409,ACC3683,3/7/2024 19:20,128.97,McDonald's,Food,Mexico City,completed
TXN4410,ACC2940,3/7/2024 19:26,1449.96,HOA Fee,Housing,Singapore,completed
TXN4411,ACC2517,3/7/2024 19:37,12.49,Concert Tickets,Entertainment,Las Vegas,completed
TXN4412,ACC4104,3/7/2024 19:44,373.81,Internet Provider,Utilities,Tokyo,completed
TXN4413,ACC2629,3/7/2024 19:56,109.42,Burger King,Food,New York,pending
TXN4414,ACC2940,3/7/2024 19:55,207.25,Cable TV,Utilities,Houston,pending
TXN4415,ACC3890,3/7/2024 20:00,363.44,Water Bill,Utilities,Rome,completed
TXN4416,ACC7056,3/7/2024 20:14,4262.64,Mortgage Payment,Housing,Madrid,flagged
TXN4417,ACC6883,3/7/2024 20:16,18.74,Domino's,Food,Los Angeles,completed
TXN4418,ACC4062,3/7/2024 20:30,111.05,Gym Membership,Healthcare,Bangkok,completed
TXN4419,ACC7355,3/7/2024 20:35,484.15,PlayStation Store,Entertainment,Denver,completed
TXN4420,ACC6841,3/7/2024 20:40,2018.53,Best Buy,Electronics,Madrid,completed
TXN4421,ACC7906,3/7/2024 20:50,22.11,Movie Theater,Entertainment,Berlin,completed
TXN4422,ACC7747,3/7/2024 20:49,178.97,Cable TV,Utilities,Paris,pending
TXN4423,ACC6841,3/7/2024 21:01,195.97,Trash Service,Utilities,Bangkok,completed
TXN4424,ACC7181,3/7/2024 21:11,283.83,Internet Provider,Utilities,London,pending
TXN4425,ACC1091,3/7/2024 21:11,329.24,Theme Park,Entertainment,New York,completed
TXN4426,ACC6351,3/7/2024 21:23,12245.91,MoneyGram,Transfer,Philadelphia,completed
TXN4427,ACC5647,3/7/2024 21:29,65.12,Pizza Hut,Food,Charlotte,completed
TXN4428,ACC4550,3/7/2024 21:38,31.62,HBO Max,Entertainment,Mumbai,completed
TXN4429,ACC8490,3/7/2024 21:40,9207.73,Cash App,Transfer,Mexico City,flagged
TXN4430,ACC1186,3/7/2024 21:52,4722.57,Rent Payment,Housing,Denver,completed
TXN4431,ACC6531,3/7/2024 21:58,32.6,Hulu,Entertainment,Denver,completed
TXN4432,ACC4840,3/7/2024 22:04,16.67,Netflix,Entertainment,Detroit,completed
TXN4433,ACC6311,3/7/2024 22:06,708.86,Uber,Transportation,Philadelphia,completed
TXN4434,ACC2326,3/7/2024 22:16,69.54,BP Gas,Transportation,Toronto,completed
TXN4435,ACC5131,3/7/2024 22:24,32.81,Domino's,Food,Lagos,pending
TXN4436,ACC4282,3/7/2024 22:36,2503.4,HOA Fee,Housing,London,completed
TXN4437,ACC8952,3/7/2024 22:36,10741.18,PayPal Transfer,Transfer,Tokyo,completed
TXN4438,ACC5389,3/7/2024 22:45,3480.88,HOA Fee,Housing,Singapore,completed
TXN4439,ACC9349,3/7/2024 22:58,10536.95,PayPal Transfer,Transfer,Madrid,completed
TXN4440,ACC2940,3/7/2024 23:03,40.05,Netflix,Entertainment,Nashville,completed
TXN4441,ACC6517,3/7/2024 23:04,60.22,Whole Foods,Food,Singapore,completed
TXN4442,ACC4157,3/7/2024 23:16,673.09,Best Buy,Electronics,Paris,completed
TXN4443,ACC7074,3/7/2024 23:20,2437.76,Property Tax,Housing,Houston,completed
TXN4444,ACC6766,3/7/2024 23:33,111.92,Dunkin',Food,Seattle,completed
TXN4445,ACC9334,3/7/2024 23:32,70.5,Shell Gas,Transportation,Bangkok,pending
TXN4446,ACC3757,3/7/2024 23:46,2158.63,Home Insurance,Housing,Denver,flagged
TXN4447,ACC1068,3/7/2024 23:44,141.92,Phone Bill,Utilities,Madrid,completed
TXN4448,ACC3828,3/7/2024 23:52,74.73,IKEA,Shopping,Madrid,completed
TXN4449,ACC3824,3/7/2024 23:59,31.91,Theme Park,Entertainment,Berlin,completed
TXN4450,ACC9544,3/8/2024 0:15,35.56,Disney+,Entertainment,Lagos,completed
TXN4451,ACC9472,3/8/2024 0:14,77.96,Shell Gas,Transportation,Los Angeles,completed
TXN4452,ACC1876,3/8/2024 0:25,6813.54,Zelle,Transfer,Tampa,completed
TXN4453,ACC5634,3/8/2024 0:26,50.11,Car Wash,Transportation,Amsterdam,completed
TXN4454,ACC2589,3/8/2024 0:40,457.59,Physical Therapy,Healthcare,Philadelphia,completed
TXN4455,ACC1068,3/8/2024 0:44,10173.59,MoneyGram,Transfer,Mumbai,flagged
TXN4456,ACC3423,3/8/2024 0:56,1087.84,eBay,Shopping,Houston,completed
TXN4457,ACC3824,3/8/2024 1:00,140.02,Taco Bell,Food,San Diego,pending
TXN4458,ACC3594,3/8/2024 1:03,262.7,Nordstrom,Shopping,Tokyo,completed
TXN4459,ACC4304,3/8/2024 1:14,3876.55,HOA Fee,Housing,San Francisco,completed
TXN4460,ACC6351,3/8/2024 1:24,261.21,Etsy,Shopping,Madrid,completed
TXN4461,ACC9939,3/8/2024 1:29,128.05,Wendy's,Food,Las Vegas,completed
TXN4462,ACC3873,3/8/2024 1:36,79.13,Toll Road,Transportation,Paris,completed
TXN4463,ACC8395,3/8/2024 1:44,76.52,Shell Gas,Transportation,Tampa,completed
TXN4464,ACC2507,3/8/2024 1:48,1111.82,CVS Pharmacy,Healthcare,Chicago,pending
TXN4465,ACC5946,3/8/2024 1:53,62.88,Toll Road,Transportation,San Diego,completed
TXN4466,ACC5131,3/8/2024 2:01,1699.25,Maintenance Fee,Housing,Portland,completed
TXN4467,ACC3594,3/8/2024 2:10,1821.18,Rent Payment,Housing,Bangkok,flagged
TXN4468,ACC2940,3/8/2024 2:21,691.46,Exxon,Transportation,Mexico City,completed
TXN4469,ACC9562,3/8/2024 2:26,16.6,Movie Theater,Entertainment,Mexico City,completed
TXN4470,ACC6411,3/8/2024 2:28,361.73,Rite Aid,Healthcare,Lagos,pending
TXN4471,ACC7614,3/8/2024 2:41,824.84,Microsoft Store,Electronics,Las Vegas,pending
TXN4472,ACC8671,3/8/2024 2:39,255.26,Phone Bill,Utilities,Sydney,completed
TXN4473,ACC4550,3/8/2024 2:46,230.96,Nordstrom,Shopping,Lagos,flagged
TXN4474,ACC3757,3/8/2024 3:02,296.87,Costco,Shopping,Lagos,completed
TXN4475,ACC4304,3/8/2024 3:07,946.13,Rent Payment,Housing,Minneapolis,completed
TXN4476,ACC1411,3/8/2024 3:16,29.01,Macy's,Shopping,Madrid,completed
TXN4477,ACC2589,3/8/2024 3:23,194.73,Home Depot,Shopping,Rome,completed
TXN4478,ACC9927,3/8/2024 3:24,1161.32,Lab Test,Healthcare,Madrid,completed
TXN4479,ACC7441,3/8/2024 3:37,243.56,Cable TV,Utilities,Austin,completed
TXN4480,ACC7561,3/8/2024 3:37,19.71,Disney+,Entertainment,Tokyo,completed
TXN4481,ACC2566,3/8/2024 3:44,11978.08,Zelle,Transfer,Las Vegas,completed
TXN4482,ACC7511,3/8/2024 3:55,373.68,Internet Provider,Utilities,San Francisco,completed
TXN4483,ACC8635,3/8/2024 3:59,10841.17,Bank Transfer,Transfer,Madrid,completed
TXN4484,ACC7559,3/8/2024 4:05,2032.03,Nordstrom,Shopping,Denver,flagged
TXN4485,ACC3647,3/8/2024 4:10,13452.32,Wire Transfer,Transfer,Toronto,pending
TXN4486,ACC3757,3/8/2024 4:24,2461.33,Rent Payment,Housing,Cleveland,completed
TXN4487,ACC5005,3/8/2024 4:30,862.13,Dental Office,Healthcare,Atlanta,flagged
TXN4488,ACC3873,3/8/2024 4:39,2310.99,Property Tax,Housing,Phoenix,completed
TXN4489,ACC3594,3/8/2024 4:45,300.73,Hospital Payment,Healthcare,Philadelphia,pending
TXN4490,ACC7181,3/8/2024 4:54,4675.19,Mortgage Payment,Housing,Dallas,completed
TXN4491,ACC1286,3/8/2024 5:02,257.82,Walgreens,Healthcare,Bangkok,completed
TXN4492,ACC3683,3/8/2024 5:04,16.22,PlayStation Store,Entertainment,Boston,completed
